"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS","REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS",10,-0.79780606850468,-1.82357399274126,0.00210913173019581,0.0145592689183722,0.0109511634296757,1813,"tags=60%, list=11%, signal=53%","OCLN/TJP1/CDH1/PKP1/DSP/DSG1"
"WP_KILLER_CELL_IMMUNOGLOBULINLIKE_RECEPTORS_AND_HUMAN_LEUKOCYTE_ANTIGEN_C_PATHWAY","WP_KILLER_CELL_IMMUNOGLOBULINLIKE_RECEPTORS_AND_HUMAN_LEUKOCYTE_ANTIGEN_C_PATHWAY",19,0.722966166476895,1.76196255510469,0.00212074590224656,0.014622748541488,0.0109989114128397,2291,"tags=63%, list=15%, signal=54%","IFNG/CSF2/TYROBP/LCP2/VAV1/LAT/TNF/HLA-C/GRB2/SYK/PTPN6/PTPN2"
"REACTOME_REGULATION_OF_IFNG_SIGNALING","REACTOME_REGULATION_OF_IFNG_SIGNALING",14,0.76512560258583,1.73976609337484,0.0021463655010003,0.0147657248970976,0.0111064550982843,2291,"tags=64%, list=15%, signal=55%","IFNG/SOCS1/SOCS3/STAT1/PTPN1/IFNGR1/IFNGR2/PTPN6/PTPN2"
"ROETH_TERT_TARGETS_UP","ROETH_TERT_TARGETS_UP",14,0.764449871030488,1.73822959421152,0.0021463655010003,0.0147657248970976,0.0111064550982843,2804,"tags=71%, list=18%, signal=59%","IFIT3/OASL/RSAD2/IFI44/IFI44L/HERC5/HERC6/MX1/GPR35/IFIT1"
"FARMER_BREAST_CANCER_CLUSTER_7","FARMER_BREAST_CANCER_CLUSTER_7",20,-0.674651352461908,-1.88270218470941,0.0021516794747497,0.014775218915998,0.0111135962915108,1451,"tags=40%, list=9%, signal=36%","ESRP2/GHR/ALDH3B2/IRX5/CDH1/AR/FASN/SCD"
"LI_ESTROGENE_MID_E2_RESPONSE_DN","LI_ESTROGENE_MID_E2_RESPONSE_DN",37,-0.548104622289417,-1.79695707786544,0.00215263235736634,0.014775218915998,0.0111135962915108,1684,"tags=43%, list=11%, signal=39%","PRSS8/NECTIN4/EFEMP1/BCAS1/SELENBP1/CEACAM6/ERBB2/ATP2C2/CDKN2B/ZNF704/ZNF750/SLC12A2/SOX9/ATP6V0A4/CORO2A/VTCN1"
"PID_P38_ALPHA_BETA_PATHWAY","PID_P38_ALPHA_BETA_PATHWAY",30,0.644621668851027,1.74295988513512,0.00216393002244108,0.0148359238613392,0.0111592572227807,3920,"tags=57%, list=25%, signal=43%","LCK/FGR/HCK/BLK/LYN/PAK2/MAPK11/CDC42/SRC/YES1/MAP3K3/CCM2/DUSP10/FYN/MAP3K12/PAK1/RIPK1"
"NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_UP","NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_UP",75,0.518936300062177,1.67498881181415,0.00218917912475923,0.0149920341646875,0.0112766799762587,3296,"tags=60%, list=21%, signal=48%","GREM1/FBN2/SLC16A3/CEP55/SCG5/KIF2C/HS3ST3A1/INHBA/COL11A1/KIF11/RRM2/TNC/KIF20A/NRP2/NPTX2/CDH11/GTSE1/LEF1/UBE2S/SLC7A5/MELK/PITX1/BUB1/CDK1/CKS2/BIRC5/NUSAP1/HMMR/CCNB2/ROR2/UBE2C/CCNA2/DLGAP5/CDKN3/GLT8D2/HMGA2/ASPM/CENPA/NCAPH/HJURP/NCAM1/TPX2/CCNB1/CENPN/CDC20"
"MORI_PLASMA_CELL_UP","MORI_PLASMA_CELL_UP",50,0.586566407778529,1.77008594882443,0.00220184035152953,0.0150446554039355,0.0113162605207289,3975,"tags=48%, list=25%, signal=36%","IGKC/IGHA2/CTSB/CD28/BHLHA15/GPR160/MGAT2/HSPA13/CRELD2/M6PR/NANS/SEC11C/SPCS3/SSR2/OSTC/SURF4/TRAM2/SLC30A7/DERL1/RRBP1/LMAN1/DDOST/DNAJB9/TMEM39A"
"REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY","REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY",16,0.739000976472914,1.73594182978436,0.00220379939335779,0.0150446554039355,0.0113162605207289,2155,"tags=62%, list=14%, signal=54%","CD40LG/TNFSF13B/LTA/BIRC3/LTB/CD40/TNFRSF12A/MAP3K14/TNFSF14/TRAF3"
"REACTOME_G1_S_SPECIFIC_TRANSCRIPTION","REACTOME_G1_S_SPECIFIC_TRANSCRIPTION",28,0.64675971154025,1.72200680369075,0.00220432688736347,0.0150446554039355,0.0113162605207289,2447,"tags=46%, list=16%, signal=39%","RRM2/CDC6/ORC1/HDAC1/CDK1/FBXO5/E2F4/E2F1/CDC45/PCNA/TYMS/CCNE1/CDC25A"
"REACTOME_INTERLEUKIN_12_SIGNALING","REACTOME_INTERLEUKIN_12_SIGNALING",43,0.58656663078842,1.71196938141507,0.00221777945245092,0.0151194051284901,0.0113724856275327,2524,"tags=40%, list=16%, signal=33%","IFNG/STAT4/IL10/SOD2/IL12RB1/LCP1/IL12RB2/PSME2/PAK2/LMNB1/AIP/CDC42/BOLA2/GSTO1/CNN2/HNRNPF/BOLA2B"
"DEMAGALHAES_AGING_UP","DEMAGALHAES_AGING_UP",50,0.586238955471507,1.76909779348535,0.00225104298161571,0.0153288929164755,0.0115300577567111,2000,"tags=42%, list=13%, signal=37%","JCHAIN/LYZ/SPP1/HCST/CTSS/LAPTM5/C1QC/C1QB/FCGR2A/B2M/HLA-G/MPEG1/GBP2/RNF213/C4A/LITAF/FCGR2B/MT1F/SERPING1/GNS/RASA3"
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",275,0.402004022402681,1.45971478907804,0.00225875507039344,0.015364107886017,0.0115565456860695,2217,"tags=24%, list=14%, signal=21%","MMP1/MMP12/MMP3/MMP10/SERPINE1/SPP1/EMILIN1/MMP9/VCAM1/FBN2/ADAM19/ITGB2/CTSS/ADAM8/MMP13/ICAM1/ITGAL/ADAMTS4/COL4A1/CTSB/ITGAX/ICAM3/LUM/ITGA4/MMP25/CTSL/ADAM12/ICAM5/ADAMTS14/COL4A4/ITGAM/FMOD/ITGB7/TIMP1/FN1/SDC3/COL11A1/COL5A2/MMP11/CTSK/ADAMTS2/TNC/MMP14/ITGA5/BMP1/COL10A1/MMP2/ACTB/ITGB1/TGFB3/ADAMTS16/COL6A3/COL6A6/P4HA3/EMILIN2/COL22A1/LAMB1/ICAM2/LOXL1/CTSD/DTNB/ITGAD/NID2/VCAN/COL15A1/P4HA1/ITGA1"
"CROONQUIST_NRAS_SIGNALING_DN","CROONQUIST_NRAS_SIGNALING_DN",68,0.525213564439634,1.65063795009154,0.00226695259366515,0.0153877912247955,0.0115743597751545,4923,"tags=63%, list=31%, signal=44%","KIF2C/MYBL2/APOBEC3B/POLD1/KIF11/CDC6/SBNO2/SPC25/PTP4A3/CDC25C/AURKA/CDK1/CCNB2/PTTG1/ZWINT/UBE2C/CCNA2/PCNA/CDKN3/STIL/HMGA1/GINS1/CENPA/NCAPH/HMGB2/TPX2/CCNB1/CHEK2/NDC80/CDC20/PLK1/CHEK1/MCM2/TOP2A/MKI67/GALE/SMC4/MCM3/TRIP13/SPAG5/AURKB/CSE1L/PLK4"
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION",145,-0.361024229093416,-1.46754827785776,0.00226732627439933,0.0153877912247955,0.0115743597751545,1710,"tags=21%, list=11%, signal=19%","APBA1/GRIK3/GABRB3/GABRB2/TUBB4B/ADCY6/GRIN2B/LIN7B/TUBA4A/NCALD/GNAI1/TSPAN7/KCNJ12/CAMKK1/MYO6/ADCY2/EPB41L1/GNAL/GLRB/GABRQ/ADCY5/PRKAA2/MAPT/GRIA4/GRIP1/GABRG3/RPS6KA6/DLG2/NEFL/ERBB4/ADCY8"
"CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP","CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP",132,0.454401319489447,1.54837326530575,0.00227529824055076,0.0154245834760207,0.0116020341012743,4425,"tags=46%, list=28%, signal=34%","ADAM19/NUP210/DYSF/SLC39A14/RRM2/CDC6/MTHFD2/ST3GAL5/LMNB1/KIF20A/GRAMD1A/TNFRSF9/GTSE1/UBE2S/AURKA/GRINA/EIF4EBP1/BUB1/CKS2/BIRC5/NUSAP1/STAMBPL1/CCNB2/PTTG1/UBE2C/CDC45/DLGAP5/ASF1B/CDKN3/FLT1/DDIAS/KNL1/PEA15/PRR11/ASPM/UHRF1/NCAPH/HJURP/RFTN1/TPX2/CCNB1/KPTN/SH3KBP1/SGO2/TTK/ATP6V1C1/SCNM1/UAP1/TOP2A/BOLA3/CENPE/MLLT11/MKI67/WDR76/NPM1/SLC16A1/DGAT1/AKAP17A/SMC4/HSPA9/RAB15"
"REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES","REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES",14,-0.729157903886357,-1.83415760095372,0.0022858249163451,0.0154785926866056,0.0116426586474063,2844,"tags=71%, list=18%, signal=59%","SLITRK5/PTPRD/PPFIBP2/PPFIBP1/SLITRK4/PTPRS/NTRK3/PPFIA3/PTPRF/SLITRK2"
"MARKS_HDAC_TARGETS_DN","MARKS_HDAC_TARGETS_DN",15,0.743166303743958,1.72582037541803,0.0023286359087523,0.0157508516109901,0.0118474458515468,2418,"tags=60%, list=15%, signal=51%","IFNG/IL6/IL1B/TNF/HIF1A/BIRC5/STAT5A/CCNA2/TYMS"
"WP_MIRTARGETED_GENES_IN_LEUKOCYTES","WP_MIRTARGETED_GENES_IN_LEUKOCYTES",125,0.460306868862208,1.55818758828565,0.00233169865898425,0.0157539461350589,0.0118497734848232,3676,"tags=37%, list=23%, signal=28%","SERPINE2/ACP2/CTSC/TNFAIP2/FMNL2/UNC93B1/HMOX1/MTHFD2/SH3BGRL3/FADS1/ADPGK/SLC7A11/ANPEP/RHOG/PLXND1/PNP/SNAP23/G6PD/TRAM1/MCL1/GNA13/TNFSF9/GNAI2/PHC2/MPDU1/TYMS/ATP6V1F/WDFY1/ATP6V0E1/ADAMTSL4-AS1/CAP1/HMGA1/PPIB/ARF4/GAK/POLE4/TPM3/PPIF/ADAR/AP3D1/IGF2R/MAP3K8/SNX6/CEBPB/THBS1/ACAA2"
"DIRMEIER_LMP1_RESPONSE_LATE_DN","DIRMEIER_LMP1_RESPONSE_LATE_DN",28,0.644813589933916,1.71682522761679,0.00233632097636972,0.0157675590894059,0.0118600128511437,1293,"tags=29%, list=8%, signal=26%","IFITM1/WAS/CD27/ISG15/HLA-DMA/PSMB9/CHI3L2/MAP4K1"
"KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY",18,0.728074698095813,1.74896817421319,0.00234597808658885,0.0158150830430354,0.0118957593289332,3920,"tags=89%, list=25%, signal=67%","IFNG/STAT4/JAK3/STAT1/IFNAR2/STAT2/IRF9/RIPK3/IFNGR1/IFNGR2/STAT5A/JAK2/IFNAR1/STAT3/TYK2/RIPK1"
"ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP","ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP",339,0.382537215444498,1.41532632445363,0.00237457436997492,0.0159900347608445,0.012027354181997,2885,"tags=29%, list=18%, signal=24%","CXCL10/CD80/CCL4/ACOD1/XIRP1/GPR84/IL6/SERPINE1/OSM/SLC2A6/IL1B/CLEC4E/CXCL3/PLAUR/TLR2/IL10/CCRL2/ICAM1/SOD2/COL4A1/DRAM1/CD83/FCRL5/SLC39A14/RGS16/TRAF1/IRF8/RARRES1/DMXL2/TLR7/CCL20/DUSP5/NINJ1/PDP1/TBC1D9/TNF/TNFAIP3/ZC3H12A/IL23A/HGF/TNFAIP2/FOSL1/RCN3/COL11A1/RNF213/IL1A/NAMPT/MSC/CCDC65/RELB/LITAF/NFKB2/ST3GAL1/TMC6/GRAMD1A/TNFRSF9/NR4A3/SRC/PTGS2/FFAR2/BTBD19/BASP1/FUT4/WNT5A/NFKBID/PPP3CC/PTPN1/PTX3/B4GALT5/B4GALT1/DENND5A/ESCO2/ABL2/IER3/CLCF1/FSCN1/DYRK3/STAT5A/TNFSF9/RIPK2/NECAP2/RAP2C/ZEB2/PIM3/MIIP/NFKBIA/G0S2/P2RX7/CANX/ABCA1/IL1R1/FNDC3B/RND3/EHD1/GFER/TNFSF15/TNIP2/SPON1/TPRA1"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS",31,-0.594651743328266,-1.87585843771055,0.00237959862503105,0.0160060432542411,0.0120393954203608,2408,"tags=39%, list=15%, signal=33%","CITED2/TGFA/KCTD15/CITED4/KIT/TFAP2C/KCTD1/ERBB2/APOE/EGFR/TFAP2A/TFAP2B"
"MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED","MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED",33,-0.559223730761247,-1.79037128281034,0.00241184986875538,0.0162049512848487,0.012189009687593,1336,"tags=36%, list=8%, signal=33%","AHRR/LY6K/JPH2/SH3D19/PALMD/LYPD2/IL20RB/SLITRK2/EDAR/TRPM1/NOS1/KRT27"
"PID_TCR_CALCIUM_PATHWAY","PID_TCR_CALCIUM_PATHWAY",25,0.668947582169986,1.74313076145981,0.00241681856119864,0.0162203128075119,0.012200564288731,1454,"tags=32%, list=9%, signal=29%","IFNG/IL2RA/FASLG/CSF2/CD40LG/BATF3/FOSL1/PTGS2"
"WP_MESODERMAL_COMMITMENT_PATHWAY","WP_MESODERMAL_COMMITMENT_PATHWAY",116,-0.386796983733368,-1.54544179478529,0.00243844914731769,0.0163473414565744,0.0122961124583496,2783,"tags=32%, list=18%, signal=26%","ZFHX4/FGFR1/MEIS1/NFE2L2/WDFY2/ACACA/AEBP2/MBTD1/CCDC6/BMPR1A/TEAD1/SESN1/ZNF462/ACVR2A/PBX1/YAP1/ARL4A/CCND1/DKK1/SMAD1/VAV3/FZD8/TET1/RARG/EPB41L5/AXIN2/FZD4/GRHL2/KLF4/BMP4/SLC2A12/KLF5/GATA3/BMP7/FOXA1/SOX21/WNT3"
"PID_ERBB_NETWORK_PATHWAY","PID_ERBB_NETWORK_PATHWAY",13,-0.748650964859343,-1.85700490980158,0.00244399057925097,0.0163618265948871,0.0123070078623602,1310,"tags=62%, list=8%, signal=56%","EREG/ERBB2/NRG2/EGFR/ERBB3/NRG4/ERBB4/BTC"
"TAYLOR_METHYLATED_IN_ACUTE_LYMPHOBLASTIC_LEUKEMIA","TAYLOR_METHYLATED_IN_ACUTE_LYMPHOBLASTIC_LEUKEMIA",64,-0.463703507215674,-1.68147595000624,0.00244602137287547,0.0163618265948871,0.0123070078623602,3907,"tags=42%, list=25%, signal=32%","NAP1L5/IFT74/STX17/PCDHGA12/KCNK2/MAML3/PROX1/SMARCAD1/DPY30/RPS14/CLOCK/FBXO36/ZNHIT6/PPP4R3B/CAV1/SMC2/NDUFA4/DLC1/CNTN4/RUNDC3B/FAM167A/HSPA4L/EFNA5/SLIT3/NFIA/LRP1B/SP8"
"BIOCARTA_IL10_PATHWAY","BIOCARTA_IL10_PATHWAY",13,0.790317312438076,1.77202316009339,0.00246179226780752,0.0164491246888752,0.0123726715780126,2228,"tags=69%, list=14%, signal=60%","IL6/IL10RA/IL10/STAT1/TNF/IL1A/HMOX1/IL10RB/STAT5A"
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING","REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING",34,0.62252416373895,1.73439567952313,0.00247185648663632,0.0164981414731676,0.0124095409303538,2284,"tags=38%, list=14%, signal=33%","ISG15/TNFAIP3/UBE2L6/NLRC5/IKBKE/HERC5/UBE2D1/IFIH1/CYLD/TBK1/UBA7/TRAF3/IRF3"
"REACTOME_REGULATED_NECROSIS","REACTOME_REGULATED_NECROSIS",56,0.540256048990421,1.65831498148891,0.00250964408295936,0.0167318828772384,0.0125853560987262,2410,"tags=34%, list=15%, signal=29%","CASP5/GZMB/IL1B/FASLG/IRF1/BIRC3/GSDMD/MLKL/IL1A/FAS/TNFSF10/TRADD/CASP4/CASP8/CASP1/RIPK3/BAK1/BAX/HMGB1"
"VERHAAK_AML_WITH_NPM1_MUTATED_DN","VERHAAK_AML_WITH_NPM1_MUTATED_DN",222,0.407118816468267,1.45779291718705,0.00254329117964279,0.0169375349816078,0.0127400431106382,2146,"tags=28%, list=14%, signal=25%","CD7/CD38/MMP9/IFITM1/CD69/CEACAM4/ZAP70/PTPRCAP/CD48/P2RX5/TRBC2/CD3D/RGS1/CST7/CCR2/CD19/FCMR/HLA-DQA1/HLA-DPA1/TRDC/STAP1/PPP1R16B/SERPINE2/TCN1/CHI3L1/CLEC5A/PTGER4/HLA-DPB1/CSF3R/FZD2/CD2/IFI44/CIITA/HGF/TMEM158/LTF/TNFRSF21/LHFPL2/IFI44L/LAMP5/EVL/TM6SF1/SPIB/TOX/PDE4B/ISG20/CLEC10A/PTGIR/ITM2C/SIDT1/PLXND1/CSGALNACT1/LCN2/SERPING1/MX1/ADCY3/NRXN2/CYTL1/RUNX3/CD200/DSE/TRAF5/GYPC"
"MARTINELLI_IMMATURE_NEUTROPHIL_DN","MARTINELLI_IMMATURE_NEUTROPHIL_DN",13,0.789846350054912,1.77096718392107,0.00255023885543954,0.0169651203067579,0.0127607921884712,819,"tags=62%, list=5%, signal=58%","AOAH/FCGR3B/SOD2/FCGR2A/CXCL8/CSF3R/ALPL/NCF2"
"ZHAN_EARLY_DIFFERENTIATION_GENES_DN","ZHAN_EARLY_DIFFERENTIATION_GENES_DN",41,0.589741410101238,1.70462703364883,0.0025756171770236,0.0171056669892964,0.0128665083270085,2113,"tags=37%, list=13%, signal=32%","GBP1/CXCR5/BLK/RHOH/LTB/SPI1/TNF/CIITA/SPIB/LMNB1/RHOG/ETS1/RUNX3/IL4R/TRAF5"
"WP_POLYCYSTIC_KIDNEY_DISEASE_PATHWAY","WP_POLYCYSTIC_KIDNEY_DISEASE_PATHWAY",75,-0.436422110115504,-1.61750134827872,0.00257985253749599,0.0171056669892964,0.0128665083270085,2705,"tags=33%, list=17%, signal=28%","PLCG2/WNT9A/FZD6/WNT7A/HRAS/WNT10B/FOS/IGF1R/CCND1/ADCY6/FZD8/CFTR/GNAI1/FZD7/FZD10/FZD4/ERBB2/PRKAA2/WNT2B/SLC12A2/WNT4/WNT16/WNT7B/WNT11/WNT3"
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION","KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",95,0.488014319814623,1.60922970125838,0.00257900516192977,0.0171056669892964,0.0128665083270085,2490,"tags=37%, list=16%, signal=31%","CXCR4/MMP9/VCAM1/ITGB2/ICAM1/ITGAL/CYBB/RAC2/NCF1/CYBA/ITGA4/NCF4/VAV1/RHOH/THY1/PIK3R5/PIK3CG/ITGAM/NCF2/ITK/PIK3CD/MAPK11/CDC42/MMP2/PTK2B/ACTB/ITGB1/ESAM/SIPA1/TXK/VAV2/PRKCB/GNAI2/MAPK12/RASSF5"
"REACTOME_SIGNALING_BY_FGFR","REACTOME_SIGNALING_BY_FGFR",77,-0.436306242106042,-1.61741492706393,0.00259762111916554,0.0172046165472005,0.0129409360188094,3527,"tags=40%, list=22%, signal=31%","GIPC1/KRAS/POLR2F/PIK3CA/HNRNPM/FGFBP3/POLR2E/PTPN11/FGFR1/POLR2L/PIK3R1/RBFOX2/HNRNPA1/HRAS/GAB1/FGF10/FLRT2/FGF9/ESRP2/FGF23/GALNT3/FGF1/FLRT3/SPRY2/TGFBR3/ESRP1/FGF22/FGFR3/KLB/FGFR2/FGFBP2"
"WP_BLOODBASED_NEUROINFLAMMATION_MARKERS","WP_BLOODBASED_NEUROINFLAMMATION_MARKERS",18,0.724256556889347,1.73979630287605,0.00263033577351506,0.0174022324096778,0.013089578345455,974,"tags=50%, list=6%, signal=47%","IL6/OLR1/IL1B/TREM1/CCL5/TREM2/CHI3L1/TNF/CCL2"
"TSAI_RESPONSE_TO_RADIATION_THERAPY","TSAI_RESPONSE_TO_RADIATION_THERAPY",29,0.635828500841375,1.70858356922462,0.00263804654437405,0.0174151391417357,0.0130992865068263,1560,"tags=38%, list=10%, signal=34%","IL6/SERPINE1/IFITM1/CD69/COL4A1/IFI6/ISG15/CFB/BST2/LGALS3BP/COL6A3"
"HUMMERICH_SKIN_CANCER_PROGRESSION_UP","HUMMERICH_SKIN_CANCER_PROGRESSION_UP",82,0.49717263400311,1.61396328959072,0.00263521424879234,0.0174151391417357,0.0130992865068263,2555,"tags=44%, list=16%, signal=37%","MMP9/VCAM1/CPXM1/ADAM8/SOCS1/MMP13/SOD2/CYBA/DOK2/NCF2/HLA-DQB1/LGALS9/COL5A2/HMOX1/KRT16/IL17RA/MMP14/ITGA5/BCL10/TNFRSF12A/ITGB1/CASP8/COL6A3/IFITM3/MT1F/CASP1/LCN2/SERPINB1/ENO1/CTSD/IL4R/GADD45B/COL1A1/JUNB/CDKN1A/HSPA8"
"REACTOME_DISEASES_OF_IMMUNE_SYSTEM","REACTOME_DISEASES_OF_IMMUNE_SYSTEM",27,0.657192946709229,1.73333463327225,0.00264565995431452,0.0174463530466084,0.01312276492291,2856,"tags=63%, list=18%, signal=52%","S100A8/TLR2/CD14/TLR10/TLR1/LY96/TLR7/TLR4/UNC93B1/NFKB2/TICAM1/TLR6/BTK/TRAF3/HMGB1/NFKBIA/MYD88"
"REACTOME_INTERLEUKIN_2_SIGNALING","REACTOME_INTERLEUKIN_2_SIGNALING",11,0.804570956130665,1.75200919867766,0.00265120001148977,0.0174638414700203,0.0131359193322409,2228,"tags=73%, list=14%, signal=63%","IL2RA/LCK/JAK3/IL2RG/IL2RB/PTK2B/SYK/STAT5A"
"WP_NCRNAS_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA","WP_NCRNAS_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA",72,-0.447016367486158,-1.65463752572787,0.00272720281209391,0.0179322491178102,0.0134882453131275,1787,"tags=33%, list=11%, signal=30%","FZD6/WNT7A/WNT10B/CSNK2A2/NKD2/CCND1/DKK1/FZD8/DKK2/NKD1/FZD7/SFRP1/FZD10/SFRP5/CTNNBIP1/LRP6/KLF4/WNT2B/WNT4/WNT16/WNT7B/LRP5/WNT11/WNT3"
"KASLER_HDAC7_TARGETS_1_UP","KASLER_HDAC7_TARGETS_1_UP",176,0.425480877251526,1.49906473898784,0.0027282403155921,0.0179322491178102,0.0134882453131275,3300,"tags=31%, list=21%, signal=25%","ZAP70/CD96/CD247/PDCD1/SIT1/LTA/IKZF1/HENMT1/CYTIP/GPR65/CD28/POC1A/PTGER4/NPL/CD6/ITK/PIK3CD/FGD2/DFFB/IRF4/ST3GAL5/SMAP2/GRB2/CHST2/RUNX1/PIGT/CYFIP2/LEF1/B4GALT1/ARHGEF2/SHKBP1/RPS6KA1/SEMA4D/STAT5A/ELK3/AEN/ASB2/P2RX7/SHISA5/STEAP3/CAP1/LDLRAD4/DGKZ/ARHGAP27/TRIB1/SSR2/GM2A/TDP1/RFTN1/CCR8/LMAN2/GALC/FBXL6/DUSP10"
"WP_AXON_GUIDANCE","WP_AXON_GUIDANCE",65,-0.45645804509284,-1.63876679150869,0.00277304833436221,0.0182069742430926,0.0136948875396069,2221,"tags=37%, list=14%, signal=32%","HRAS/MET/NTN4/ARHGEF12/EFNB1/SLIT2/RGMA/BMPR1B/ABLIM3/EFNA1/RHOD/SEMA6C/PTCH1/GDF7/GNAI1/L1CAM/EPHB1/SLIT3/SEMA3A/PARD3/BOC/ROBO2/WNT4/NGEF"
"WP_MYD88_DISTINCT_INPUTOUTPUT_PATHWAY","WP_MYD88_DISTINCT_INPUTOUTPUT_PATHWAY",18,0.721206798295454,1.73247022667301,0.00288625795329124,0.0189297200038526,0.0142385210825111,2233,"tags=56%, list=14%, signal=48%","TLR8/TLR2/TLR10/TLR1/TLR7/TLR9/TLR4/IL1A/TLR6/IRAK1"
"HENDRICKS_SMARCA4_TARGETS_DN","HENDRICKS_SMARCA4_TARGETS_DN",41,0.58605718007115,1.69397789489089,0.00291029424836251,0.0190666839868344,0.0143415423928545,713,"tags=29%, list=5%, signal=28%","IGHG1/HLA-DRB3/HCST/CXCR6/CCR1/CCR6/HLA-DRA/HENMT1/LUM/GPR183/TREM2/CD74"
"MCDOWELL_ACUTE_LUNG_INJURY_UP","MCDOWELL_ACUTE_LUNG_INJURY_UP",41,0.585218136180593,1.69155266770866,0.00301331087073696,0.0197022017655353,0.0148195649567646,2776,"tags=44%, list=18%, signal=36%","S100A8/SPP1/PLA2G7/FCGR2A/LRG1/LTF/SPHK1/LITAF/TNC/EIF1AY/SLFN12/LCN2/PTX3/CSTB/MCL1/CDKN1A/NFKBIA/ANGPTL4"
"SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN","SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN",128,-0.377592656270619,-1.51463236507622,0.00301381455814786,0.0197022017655353,0.0148195649567646,1667,"tags=42%, list=11%, signal=38%","RORB/KRT14/MAP1B/ACSS3/FZD8/GLYATL2/C7/MFAP5/CFAP70/BEND7/CD109/DEFB1/MTERF2/DNAJC6/ASS1/ZG16B/MCOLN3/GABRP/ACACB/CEACAM6/NQO1/TPD52L1/PROM1/SLC4A4/SUSD2/MMP28/SLC6A15/ANXA8/KRT7/C19orf33/MPP7/SERTAD4/MAP2/ZNF204P/ABCA12/TGFBR3/TFCP2L1/FAM83C/KRT23/ELF5/MFAP3L/CAPNS2/CNTNAP3/DMKN/DNER/CRABP2/TF/AHNAK2/AADAC/RNF128/NPY1R/PLP1/FREM2/MAMDC2"
"SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL","SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL",60,0.53704694700209,1.65088715225245,0.00306583920299992,0.0200206583807133,0.0150591010528165,3052,"tags=40%, list=19%, signal=32%","CD38/SLAMF7/PIM2/TNFRSF17/ITGB7/DUSP5/FKBP11/TNFAIP3/APOBEC3B/ST6GAL1/TXNDC5/GLDC/IRF4/FADS1/ISG20/AURKA/TRAM1/HMMR/SETBP1/UBE2J1/CANX/SUB1/PRDM1/B3GNT2"
"DAWSON_METHYLATED_IN_LYMPHOMA_TCL1","DAWSON_METHYLATED_IN_LYMPHOMA_TCL1",43,-0.501671266520253,-1.681710778244,0.00308378561441466,0.0201161290295204,0.0151309119853355,2619,"tags=44%, list=17%, signal=37%","SLC24A3/ADGRL2/PTPRD/RUNX1T1/OSBPL6/TBX18/PKP4/ZDHHC5/SAMD5/SPRY2/ISM1/MACROD2/MDGA2/IRX3/PLCB4/FIGN/ARHGEF26/RNF180/ID4"
